Center Name,Permit Holder,Address,Borough,Zip Code,Phone,Permit Number,Permit Expiration Date,Permit Status,Age Range,Maximum Capacity,Certified to Administer Medication,Site Type,Lon,Lat
MOSHOLU MONTEFIORE CHILD DEVELOPMENT CENTER,MOSHOLU MONTEFIORE COMMUNITY CENTER INC,3880 SEDGWICK AVENUE,BRONX,10463,718-654-0563,51457,9/3/2015,  Permitted,2 YEARS - 5 YEARS,100,No,ACS Contracted Preschools,-73.893713,40.882549
MOSHOLU MONTEFIORE COMMUNITY CENTER - NORTHSIDE ANNEX,MOSHOLU MONTEFIORE COMMUNITY CENTER INC,3512 DEKALB AVENUE,BRONX,10467,718-405-0020,7492,11/28/2015,  Permitted,2 YEARS - 5 YEARS,83,No,Head Start Direct Fed Funding,-73.879831,40.882509
MOST TERRIFIC CHILD,MOST TERRIFIC CHILD INC,555 TOMPKINS AVENUE,STATEN ISLAND,10305,718-273-0334,8067,9/3/2015,  Permitted,2 YEARS - 5 YEARS,30,No,Private,-74.071014,40.612617
MOTHER LOVE,MOTHER LOVE INC,1681 49 STREET,BROOKLYN,11204,718-853-1408,7014,3/14/2016,  Permitted,2 YEARS - 5 YEARS,66,No,Private,-73.983408,40.630025
MOTHERS CARE DAY CARE,MOTHERS CARE DAY CAREINC,955 NOSTRAND AVENUE,BROOKLYN,11225,347-260-6518,8167,5/26/2014,  Permitted,2 YEARS - 5 YEARS,25,No,Private,-73.950641,40.665132
MOVING UP CHILDREN CENTER,MOVING UP CHILDREN CENTER INC,40-69 94 STREET,QUEENS,11373,718-803-9788,36518,4/4/2015,  Permitted,2 YEARS - 5 YEARS,101,No,Private,-73.871745,40.747018
MOZARTS AND EINSTEINS,NYC MUSIC AND DANCE LLC,910 UNION STREET,BROOKLYN,11215,347-227-8500,51298,8/29/2015,  Permitted,2 YEARS - 5 YEARS,60,No,Private,-73.971441,40.672637
MS ELENAS SUNSHINE EARLY LEARNING CENTER,MS ELENAS SUNSHINE EARLY LEARNING CENTER INC,3075 BAISLEY AVENUE,BRONX,10461,718-863-6470,4806,9/30/2014,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.826108,40.837265
MSGR ANDREW LANDI EARLY CHILDHOOD DEVELOPMENT CENTER,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,21-20 35 AVENUE,QUEENS,11106,718-806-1598,52537,9/27/2015,  Permitted,2 YEARS - 5 YEARS,52,No,Private,-73.934701,40.760537
MTOLIVET CHRISTIAN SCHOOL,MT OLIVET CHRISTIAN SCHOOL,33-25 97 STREET,QUEENS,11368,718-478-0780,4859,8/26/2015,  Permitted,2 YEARS - 5 YEARS,44,No,Private,-73.870832,40.756141
MUNCHKIN LAND LTD,MUNCHKIN LAND LTD,4712 AVENUE N,BROOKLYN,11234,718-338-3820,5939,11/15/2014,  Permitted,2 YEARS - 5 YEARS,19,No,Private,-73.929303,40.618615
MUSHROOM  HOUSE,MUSHROOM  HOUSE LLC,38-00 DITMARS BLVD,QUEENS,11105,718-606-6161,7934,9/10/2014,  Permitted,2 YEARS - 5 YEARS,40,No,Private,-73.906878,40.773113
MY LITTLE FOOTPRINTS DAY CARE,MY LITTLE FOOTPRINTS DAY CARE CORP,28-34 38 STREET,QUEENS,11103,718-626-2201,26097,10/23/2014,  Permitted,2 YEARS - 5 YEARS,26,No,Private,-73.915453,40.765087
MY LITTLE LANGUAGE SCHOOL,MY LITTLE LANGUAGE SCHOOL MI PEQUENA ESCUELITA INC,225  WEST 99TH STREET,MANHATTAN,10025,646-389-7552,8374,8/30/2015,  Permitted,2 YEARS - 5 YEARS,42,No,Private,-73.969289,40.79654
MY LITTLE SCHOOL,CHABAD OF TRIBECA INC,291 BROADWAY ENTRANCE 54 READE STREET,MANHATTAN,10007,212-566-6764,27317,11/15/2014,  Permitted,2 YEARS - 5 YEARS,24,No,Private,-74.006083,40.71495
MY LITTLE VILLAGE,JEFF KARL AND AMY INC,33 AVENUE A,MANHATTAN,10009,212-253-2430,7494,8/29/2015,  Permitted,2 YEARS - 5 YEARS,28,No,Private,-73.985766,40.723382
MYRTLE P JARMON ECEC,CLIFFORD GLOVER DAY CARE CENTER INC,116-55 GUY R BREWER BLVD,QUEENS,11434,718-528-0922,32098,2/5/2015,  Permitted,2 YEARS - 5 YEARS,55,No,ACS Head Start,-73.78298,40.685335
NASRY MICHELEN DAY CARE CENTER INC,NASRY MICHELEN DAY CARE CENTER INC,510 WEST 145 STREET,MANHATTAN,10031,212-690-3290,4907,8/11/2015,  Permitted,2 YEARS - 5 YEARS,85,No,ACS Contracted Preschools,-73.948722,40.825405
NAT AZAROW CHILDRENS CENTER,BROOKLYN KINDERGARTEN SOCIETY,232 POWELL STREET,BROOKLYN,11212,718-346-0924,2252,12/1/2014,  Permitted,2 YEARS - 5 YEARS,95,No,ACS Contracted Preschools,-73.904416,40.668901
NATIONAL ASSOCIATION OF FAMILY SERVICE,NATIONAL ASSOCIATION OF FAMILY DEVELOPMENT CENTERS INC,2960 WEST 27 STREET,BROOKLYN,11224,917-821-5714,25158,10/16/2014,  Permitted,2 YEARS - 5 YEARS,80,No,ACS Contracted Preschools,-73.993092,40.573758
NAYEMA UNIVERSAL CHILD CARE CENTER INC,NAYEMA UNIVERSAL CHILD CARE CENTER INC,1107-09 NEWKIRK AVENUE,BROOKLYN,11230,718-462-3688,6665,4/13/2015,  Permitted,2 YEARS - 5 YEARS,18,No,Private,-73.966503,40.634499
NAZARETH EARLY CHILDHOOD CENTER,BIRCH FAMILY SERVICES INC,475 EAST 57 STREET,BROOKLYN,11203,718-451-5213,6460,1/14/2016,  Permitted,2 YEARS - 5 YEARS,104,No,Private,-73.922274,40.643728
NAZARETH NURSERY,NAZARETH NURSERY,214-16 WEST 15 STREET,MANHATTAN,10011,212-243-1881,1955,5/12/2015,  Permitted,2 YEARS - 5 YEARS,55,No,Private,-74.000099,40.739459
NELRAK CHILD DEVELOPMENT CENRTER-INFANT/TODDLER / NELRAK CHILD DEVELOPMENT CENTER-PRESCHOOL,NELRAK CHILD DEVELOPMENT CENTER INC,1057 FULTON STREET,BROOKLYN,11238,718-230-0011,6553 / 6363,2/1/2014 / 11/10/2014,  Expired-InRenewal /   Permitted,0 YEARS - 5 YEARS,83,No,Private,-73.959451,40.682132
NESHAMA PRESCHOOL,CHABAD LUBAVITCH OF WEST BRIGHTON-MANHATTAN BEACH CORP,2997 OCEAN PARKWAY,BROOKLYN,11235,718-946-9833,7346,9/14/2014,  Permitted,2 YEARS - 5 YEARS,22,No,Private,-73.967555,40.577875
NEW AGE DAY CARE CENTER,NEW AGE DAY CARE INC,538 JAMAICA AVENUE,BROOKLYN,11208,718-277-3434,7846,11/28/2015,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.883423,40.684417
NEW AMSTERDAM EARLY CHILDHOOD CENTER,FRIENDS OF THE NEW AMSTERDAM SCHOOL INC,1 AVENUE B,MANHATTAN,10009,212-982-1400,8327,9/27/2014,  Permitted,2 YEARS - 5 YEARS,42,No,Private,-73.983142,40.721511
NEW DEAL DAY CARE AND LEARNING CENTER INC,NEW DEAL DAY CARE AND LEARNING CENTER,172-12 JAMAICA AVENUE,QUEENS,11432,718-739-2177,6935,11/4/2015,  Permitted,2 YEARS - 5 YEARS,26,No,Private,-73.787495,40.707507
NEW DISCOVERIES DAY CARE CENTER,SOPHIA LUGO,803 EAST 163RD STREET,BRONX,10456,718-542-2100,54457,11/25/2015,  Permitted,2 YEARS - 5 YEARS,22,No,Private,-73.902104,40.822686
NEW GENERATION ACADEMY,IDEAL DAY CARE CENTER INC,4701 AVENUE J,BROOKLYN,11234,718-252-0160,7051,10/17/2014,  Permitted,2 YEARS - 5 YEARS,59,No,Private,-73.930567,40.628249
NEW GENERATIONS LEARNING CENTER INC,NEW GENERATIONS LEARNING CENTERINC,2597 BEDFORD AVENUE,BROOKLYN,11226,718-941-0404,7306,11/13/2014,  Permitted,2 YEARS - 5 YEARS,40,No,Private,-73.953898,40.639876
NEW GRACE CENTER,NEW GRACE CENTERINC,650 LIVONIA AVENUE,BROOKLYN,11207,718-498-7175,4937,11/20/2014,  Permitted,2 YEARS - 5 YEARS,95,No,Private,-73.892714,40.664727
NEW HOPE DAY CARE INC I/T / NEW HOPE DAY CAREINC PS,NEW HOPE ACADEMY INC I/T / NEW HOPE ACADEMY INC PS,1481 NOSTRAND AVENUE,BROOKLYN,11226,718-284-5923,7928 / 7927,9/22/2014 / 9/23/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,28,No,Private,-73.9492,40.650172
NEW LIFE CHILD DEVELOPMENT CENTER INC,NEW LIFE CHILD DEVELOPMENT CENTER INC,295 WOODBINE STREET,BROOKLYN,11237,718-821-3433,4476,10/21/2015,  Permitted,2 YEARS - 5 YEARS,105,No,ACS Contracted Preschools,-73.913236,40.696399
NEW LIFE CHILD DEVELOPMENT CENTER INC,NEW LIFE CHILD DEVELOPMENT CENTER INC,406 GROVE STREET,BROOKLYN,11237,718-381-8968,4774,11/1/2015,  Permitted,2 YEARS - 5 YEARS,172,No,ACS Head Start,-73.912754,40.701133
NEW LIFE DAY CARE CENTER INC,NEW LIFE DAY CARE CENTER INC,406-408 GROVE STREET,BROOKLYN,11237,718-417-4214,5349,4/25/2015,  Permitted,2 YEARS - 5 YEARS,89,No,ACS Contracted Preschools,-73.912754,40.701133
NEW LIFE HEAD START,NEW LIFE CHILD DEVELOPMENT CENTER INC,1307 GREENE AVENUE,BROOKLYN,11237,718-366-1668,7012,7/26/2014,  Permitted,2 YEARS - 5 YEARS,117,Yes,ACS Head Start,-73.919518,40.698475
NEW LIFE IN CHRIST MINISTRIES,NEW LIFE IN CHRIST MINISTRIES INC,814 MARCY AVENUE,BROOKLYN,11216,718-783-3555,52438,9/24/2015,  Permitted,2 YEARS - 5 YEARS,21,No,Private,-73.947547,40.685686
NEW MILESTONE,NEW MILESTONE INC,132-54 POPLE AVENUE,QUEENS,11355,718-539-2068,8125,2/1/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,52,No,Private,-73.830628,40.753475
NEW MILESTONE DAY CARE CENTER / PERSONAL TOUCH EARLY CHILDHOOD CENTER,NEW MILESTONE INC / PERSONAL TOUCH HOMECARE OF NYINC,158-13 72 AVENUE,QUEENS,11365,718-380-1978 / 718-380-7600,7754 / 6780,5/13/2015 / 6/4/2014,  Permitted /   Permitted,2 YEARS - 5 YEARS,107,No,Private,-73.810503,40.72809
NEW MILLENIUM DAY SCHOOL INC,NEW MILLENIUM DAY SCHOOL INC,172-07 JAMAICA AVENUE,QUEENS,11432,347-561-7169,6901,3/24/2015,  Permitted,2 YEARS - 5 YEARS,25,No,Private,-73.787746,40.707942
NEW PRIDE DAY CARE CENTER,NEW PRIDE CHILD CARE SERVICES INC,1636 BROADWAY,BROOKLYN,11207,718-453-0204,7647,10/5/2014,  Permitted,2 YEARS - 5 YEARS,27,No,Private,-73.914049,40.684649
NEW WORLD EDUCATIONAL CENTER,NEW WORLD EDUCATIONAL CENTER,137-37 FARMERS BOULEVARD,QUEENS,11434,718-528-8751,4737,11/19/2014,  Permitted,2 YEARS - 5 YEARS,37,No,Private,-73.763663,40.673053
NEW WORLD EDUCATIONAL PROGRAM,BABOVE WORLDWIDE INSTITUTE INC,137-37 FARMERS BLVD,QUEENS,11434,718-658-3030,26217,10/24/2014,  Permitted,2 YEARS - 5 YEARS,73,No,ACS Contracted Preschools,-73.763663,40.673053
NEW YORK  KIDS CLUB,121 MONTAGUE STREET LLC,182-184 HENRY STREET,BROOKLYN,11201,718-228-0800,19557,7/27/2014,  Permitted,2 YEARS - 5 YEARS,60,No,Private,-73.994453,40.695076
NEW YORK CENTER FOR CHILD DEVELOPMENT,NEW YORK CENTER FOR CHILD DEVELOPMENT INC,159  WEST 127TH STREET,MANHATTAN,10027,212-752-7564,54017,1/2/2016,  Permitted,2 YEARS - 5 YEARS,86,No,Private,-73.946608,40.810194
NEW YORK CENTER FOR INFANTS AND TODDLERS INC,NEW YORK CENTER FOR INFANTS AND TODDLERS INC,1787 MADISON AVENUE,MANHATTAN,10035,212-289-6100,8176,6/14/2014,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.943845,40.800861
NEW YORK CHILD LEARNING INSTITUTE,AABRNEW YORK CHILD LEARNING INSTITUTE,14-02 124 STREET,QUEENS,11356,718-445-0752,6130,10/28/2015,  Permitted,2 YEARS - 5 YEARS,7,No,Private,-73.844217,40.785211
NEW YORK CHILD RESOURCE CENTER INC / VILLAGE CHILD DEVELOPMENT CENTER INC,NEW YORK CHILD RESOURCE CENTER INC / VILLAGE CHILD DEVELOPMENT CENTER INC,348 EAST 146TH STREET,BRONX,10451,718-585-0600 / 718-585-4494,7061 / 7901,12/19/2014 / 7/25/2014,  Permitted /   Permitted,2 YEARS - 5 YEARS,29,No,Private,-73.921186,40.814946
NEW YORK CHILD RESOURCE CENTER INC,NEW YORK CHILD RESOURCE CENTER INC,706 QUINCY STREET,BROOKLYN,11221,718-443-3440,30518,1/9/2015,  Permitted,2 YEARS - 5 YEARS,100,No,Private,-73.932095,40.688898
NEW YORK CREATIVE CHILDCARE,NEW YORK CREATIVE CHILDCARE INC,5015 6TH AVENUE,BROOKLYN,11220,718-686-0388,8300,5/6/2015,  Permitted,2 YEARS - 5 YEARS,54,No,Private,-74.008264,40.643279
NEW YORK LEAGUE FOR EARLY LEARNING CLEARVIEW SCHOOL,NEW YORK LEAGUE FOR EARLY LEARNING,124-06 14TH AVENUE,QUEENS,11356,718-352-0104,7995,2/14/2015,  Permitted,2 YEARS - 5 YEARS,100,Yes,Private,-73.843673,40.785091
NEXT 2 HOME CHILD CARE,NEXT TO HOME CHILD CARE INC,1159 FLATBUSH AVENUE,BROOKLYN,11226,347-221-0275,7760,5/3/2015,  Permitted,2 YEARS - 5 YEARS,30,No,Private,-73.956841,40.642085
NICHOLAS CARDELL DAY CARE CENTER,NICHOLAS CARDELL DAY CARE CENTER INC,84 VERMILYEA AVENUE,MANHATTAN,10034,212-942-6757,3081,3/10/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,60,No,ACS Contracted Preschools,-73.923254,40.866119
NIGHTINGALE DAY CARE CENTER,NIGHTINGALE DAY CARE CENTER INC,462 LENOX RD,BROOKLYN,11203,718-510-4428,20377,8/7/2014,  Permitted,2 YEARS - 5 YEARS,30,No,Private,-73.943525,40.654308
NO BX NATIONAL COUNCIL OF NEGRO WOMEN CHILD DEV CENTER,NO BX NATIONAL COUNCIL OF NEGRO WOMEN INC,4035 WHITE PLAINS ROAD,BRONX,10466,718-231-7100,4669,11/23/2015,  Permitted,2 YEARS - 5 YEARS,180,No,ACS Contracted Preschools,-73.859874,40.88967
NOAHS ARK DAY CARE CENTER,NOAHS ARK DAY CARE CENTER,120 VERMILYEA AVENUE,MANHATTAN,10034,212-942-4775,7091,5/16/2015,  Permitted,2 YEARS - 5 YEARS,32,No,Private,-73.921741,40.866793
NOAHS ARK NU GENERATION DAYCARE INC,NOAHS ARK NU GENERATION DAYCARE INC,4716 AVENUE N,BROOKLYN,11234,718-253-5950,7338,6/29/2015,  Permitted,2 YEARS - 5 YEARS,22,No,Private,-73.929158,40.618619
NOAHS ARK PROGRESSIVE LEARNING CENTER II,NOAHS ARK PROGRESSIVE LEARNING CENTER INC,62-48 MT OLIVET CRESCENT,QUEENS,11379,347-335-0044,8195,9/7/2014,  Permitted,2 YEARS - 5 YEARS,60,No,Private,-73.895778,40.713561
NOAHS ARK PROGRESSIVE LEARNING CENTER INC,NOAHS ARK PROGRESSIVE LEARNING CENTER INC,38-20 BELL BOULEVARD,QUEENS,11361,718-279-4251,6542,12/22/2014,  Permitted,2 YEARS - 5 YEARS,40,No,Private,-73.772737,40.765773
NORTH SIDE SCHOOL,NORTH SIDE SCHOOL,84-60 PARSONS BLVD,QUEENS,11432,718-298-6161,51784,9/10/2015,  Permitted,2 YEARS - 5 YEARS,85,No,Private,-73.806878,40.712594
NORTHERN CONVENT AVENUE EARLY CHILDHOOD PROGRAM,MOREAU LMSW CHILDREN  FAMILY SERVICES PC,764 ST NICHOLAS AVENUE,MANHATTAN,10031,212-234-1036,22198,9/7/2014,  Permitted,2 YEARS - 5 YEARS,27,Yes,Private,-73.942894,40.826087
NORTHSIDE CENTER  FOR DEVELOPMENT -  HEAD START,NORTHSIDE CENTER FOR CHILD DEVELOPMENT INC,302 EAST 111TH STREET,MANHATTAN,10029,646-351-1300,7875,3/31/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,63,Yes,Head Start Direct Fed Funding,-73.93969,40.793388
NORTHSIDE CENTER FOR CHILD DEVELOPMENT - ACS HEAD START / NORTHSIDE CENTER FOR CHILD DEVELOPMENT INC- EARLY HEAD START,NORTHSIDE CENTER FOR CHILD DEVELOPMENT INC,302-306 EAST 111TH STREET,MANHATTAN,10029,646-351-1300,7575 / 7576,3/31/2014 / 4/4/2015,  Expired-InRenewal /   Permitted,0 YEARS - 5 YEARS,85,No,ACS Head Start / Head Start Direct Fed Funding,-73.93969,40.793388
NORTHSIDE CENTER FOR CHILD DEVELOPMENT - BRONX EARLY HEAD START / NORTHSIDE CENTER FOR CHILD DEVELOPMENT-BRONX EARLY HEADSTART,NORTHSIDE CENTER FOR CHILD DEVELOPMENT INC,609 EAST 156TH STREET,BRONX,10455,347-926-5400,39977 / 39857,5/14/2015 / 5/14/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,31,No,Head Start Direct Fed Funding / Private,-73.90985,40.819356
NORTHSIDE SCHOOL,NORTH SIDE SCHOOL,16-50 UTOPIA PARKWAY,QUEENS,11357,718-229-5050,8041,9/8/2015,  Permitted,2 YEARS - 5 YEARS,108,No,Private,-73.79494,40.782999
NORTHSIDE THERAPEUTIC  E C C,NORTHSIDE THERAPEUTIC PRESCHOOL,1301 5 AVENUE,MANHATTAN,10029,212-426-3400,7876,4/11/2014,  Permitted,2 YEARS - 5 YEARS,68,Yes,Private,-73.948619,40.797166
NUESTROS NINOS C D SCHOOL,NUESTROS NINOS DAY CARE CENTER INC,384 SOUTH 4 STREET,BROOKLYN,11211,718-963-1555,4135,8/7/2015,  Permitted,2 YEARS - 5 YEARS,162,No,ACS Contracted Preschools,-73.952552,40.70788
NUESTROS NINOS CDS WILLIAMSBURG DAY CARE / PADRE KENNEDY EARLY CHILDHOOD  DEVELOPMENT CENTER,NUESTROS NINOS DAY CARE CENTER INC / CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,243 SOUTH 2ND STREET,BROOKLYN,11211,718-218-8275 / 718-388-3434,7562 / 25418,12/15/2015 / 10/17/2014,  Permitted /   Permitted,2 YEARS - 5 YEARS,130,No,ACS Contracted Preschools,-73.957746,40.711973
NUESTROS NINOS DAY CARE CENTER 111,NUESTROS NINOS DAY CARE CENTER INC,161 SOUTH 3 STREET,BROOKLYN,11211,718-388-5000,6808,11/22/2014,  Permitted,2 YEARS - 5 YEARS,35,No,ACS Contracted Preschools,-73.96117,40.712241
NURSERY NORTH INFANT  CHILD CARE CENTER  INFANT PROGRAM ,NURSERY NORTH INFANT  CHILD DAY CARE INC,2094  FREDRICK DOUGLAS BLVD,MANHATTAN,10026,212-222-4404,7596,6/8/2015,  Permitted,0 YEARS - 2 YEARS,36,No,Private,-73.956197,40.802753
NURSERY NORTH INFANT  CHILD DAYCARE CENTER,NURSERY NORTH INFANT  CHILD DAY CARE INC,2094 FREDRICK DOUGLAS BLVD,MANHATTAN,10026,212-222-4404,7595,5/22/2014,  Permitted,2 YEARS - 5 YEARS,39,No,Private,-73.956197,40.802753
NURSERY SCHOOL AT HABONIM,CONGREGATION HABONIM,44 WEST 66 STREET,MANHATTAN,10023,212-787-5347,1146,7/22/2015,  Permitted,2 YEARS - 5 YEARS,63,No,Private,-73.980342,40.772832
NY CITY EXPLORERS,CITY EXPLORERS INC,110 SCHERMERHORN ST,BROOKLYN,11201,718-797-3707,8205,7/19/2014,  Permitted,2 YEARS - 5 YEARS,26,No,Private,-73.989328,40.68995
OAKDALE ACADEMY INFANT TODDLER PROGRAM / OAKDALE ACADEMY PRESCHOOL,L  A CENTERS INC,366 OAKDALE STREET,STATEN ISLAND,10312,718-948-4220,7604 / 4709,5/16/2015 / 9/3/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,57,No,Private,-74.162591,40.541169
OAKWOOD HEIGHTS COMMUNITY CHURCH NURSERY SCHOOL,OAKWOOD HEIGHTS COMMUNITY CHURCH INC,345 GUYON AVE,STATEN ISLAND,10306,718-351-0984,4565,5/25/2015,  Permitted,2 YEARS - 5 YEARS,34,No,Private,-74.117991,40.559474
ODYSSEY HOUSE FAMILY CENTER,ODYSSEY  HOUSE INC / ODYSSEY HOUSEINC,219 EAST 121 ST,MANHATTAN,10035,212-987-5193,7352 / 7350,7/16/2015 / 1/24/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,48,No,Private,-73.936577,40.800877
OHR OSHER AND YAFFA JEWISH CENTER,OHR OSHER AND YAFFA JEWISH CENTER,75-21 MAIN STREET,QUEENS,11367,718-850-2934,55299,12/18/2015,  Permitted,2 YEARS - 5 YEARS,54,No,Private,-73.819849,40.723629
OLD FIRST NURSERY SCHOOL,OLD FIRST NURSERY SCHOOL,729 CARROLL STREET,BROOKLYN,11215,347-460-6367,1648,10/11/2012,  Expired-InRenewal,2 YEARS - 5 YEARS,15,No,Private,-73.976568,40.673541
OMEGA/PSI/PHI/FRAT/NY OMICRON2,OMEGA PSI PHI FRATERNITY NU OMICRON CHAPTER ECEC,123-10 143 STREET,QUEENS,11436,718-322-9671,5013,9/6/2015,  Permitted,2 YEARS - 5 YEARS,113,No,ACS Contracted Preschools,-73.796088,40.674221
ON OUR WAY LEARNING CENTER,ON OUR WAY LEARNING CENTER,264 BEACH 19 STREET,QUEENS,11691,718-868-2961,5764,7/13/2015,  Permitted,2 YEARS - 5 YEARS,128,No,Private,-73.752812,40.597196
ONCE UPON A TIME,ONCE UPON A CHILD DAY CARELLC,68-05 64TH PLACE,QUEENS,11385,347-529-6718,8196,9/10/2014,  Permitted,2 YEARS - 5 YEARS,29,No,Private,-73.893364,40.70577
ONCE UPON ATIMEINC,ONCE UPON A TIME INC,87-61 111 STREET,QUEENS,11418,718-846-9182,6009,2/28/2015,  Permitted,2 YEARS - 5 YEARS,15,No,Private,-73.836021,40.695314
OPEN DOOR CHILD CARE CENTER,OPEN DOOR ASSOCIATES,820 COLUMBUS AVENUE,MANHATTAN,10025,212-749-5572,1383,1/11/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,85,No,ACS Contracted Preschools,-73.96618,40.796104
OPEN HOUSE NURSERY SCHOOL,OPEN HOUSE EARLY CHILDHOOD CENTER INC,318A WARREN STREET,BROOKLYN,11201,718-625-5252,7472,9/28/2015,  Permitted,2 YEARS - 5 YEARS,90,No,Private,-73.991962,40.685451
OTSAR EARLY CHILDHOOD CENTER,OTSAR EARLY CHILDHOOD CENTER,2324 WEST 13TH STREET,BROOKLYN,11223,718-946-1413,8029,8/13/2015,  Permitted,2 YEARS - 5 YEARS,115,No,Private,-73.983361,40.590602
OUR CHILDREN OUR FUTURE CHILD CARE CENTER INFANT/TODDLER / OUR CHILDREN OUR FUTURE CHILD CARE CENTER PRESCHOOL,ANGELA PORTER/OUR CHILDREN OUR FUTURE CHILD CARE CENTER,306 MILLER AVENUE,BROOKLYN,11207,718-385-6745,13379 / 13997,3/8/2014 / 3/23/2014,  Expired-InRenewal /   Expired-InRenewal,0 YEARS - 5 YEARS,28,No,Private,-73.891677,40.67341
OUR CHILDRENS CENTER,AUXILLIARY ENTERPRISE BOARD OF NEW YORK CITY COLLEGE OF TECHNOLOGYINC,55 JOHNSON ST,BROOKLYN,11201,718-260-5192,4200,3/11/2015,  Permitted,2 YEARS - 5 YEARS,62,No,Private,-73.988333,40.695215
OUR CHILDRENS CENTER - PRESCHOOL,AUXILLARY ENTERPRISE BOARD OF NEW YORK CITY COLLEGE OF TECHNOLOGYINC,300 JAY STREET,BROOKLYN,11201,718-260-5192,5498,6/2/2014,  Permitted,2 YEARS - 5 YEARS,35,No,Private,-73.987721,40.695497
OUR CHILDREN-THE LEADERS OF TOMORROW,OUR CHILDREN-THE LEADERS OF TOMORROW INC,756  MYRTLE AVENUE,BROOKLYN,11206,718-643-8201,8069,9/8/2015,  Permitted,2 YEARS - 5 YEARS,85,No,ACS Contracted Preschools,-73.95196,40.694815
OUR KIDS PLACE COUNTRY DAY,OUR KIDS PLACE COUNTRY DAY,137-25 BROOKVILLE BLVD,QUEENS,11422,516-805-4202,54337,11/20/2015,  Permitted,2 YEARS - 5 YEARS,75,No,Private,-73.735987,40.669309
OUR LADY QUEEN OF MARTYRS  HEAD START/UPK,LITTLE ANGELS HEAD START PROGRAM OF THE ARCHDIOCESE OF NY,71-91 ARDEN STREET,MANHATTAN,10040,646-796-1398,6997,7/16/2014,  Permitted,2 YEARS - 5 YEARS,79,No,ACS Head Start,-73.927972,40.863655
OUR LITTLE ANGELS CORP,OUR LITTLE ANGELS CORP,86-29 COMMONWEALTH BLVD,QUEENS,11426,718-347-7377,7358,3/17/2015,  Permitted,2 YEARS - 5 YEARS,29,No,Private,-73.719812,40.730455
OUR PLACE SCHOOL,OUR PLACE SCHOOL INC,329 NORWAY AVENUE,STATEN ISLAND,10305,718-987-9400,2489,8/16/2015,  Permitted,2 YEARS - 5 YEARS,90,No,Private,-74.076553,40.590761
OUR SAVIOUR LUTHERAN PRE-SCHOOL,OUR SAVIOUR LUTHERAN CHURCHPRESCHOOL,90-04 175 STREET,QUEENS,11432,718-739-7452,6179,6/25/2014,  Permitted,2 YEARS - 5 YEARS,45,No,Private,-73.786941,40.709621
OUR SAVIOUR LUTHERAN PRESCHOOL,EVANGELICAL LUTHERAN CHURCH OF OUR SAVIOUR,64-33  WOODHAVEN BLVD,QUEENS,11374,718-897-4343,51978,9/16/2015,  Permitted,2 YEARS - 5 YEARS,55,No,Corporate,-73.865644,40.720733
OUR SAVIOURS LUTHERAN PRE-SCHOOL,OUR SAVIOURS NORWEGIAN EVANGELICAL LUTHERAN CHURCH OF NEW YORK,414-420 80 STREET,BROOKLYN,11209,718-745-0020,5153,4/10/2015,  Permitted,2 YEARS - 5 YEARS,92,No,Private,-74.026281,40.626772
P R O M E S A MULTICULTURAL D C  I I,PUERTO RICAN ORGANIZATION TO MOTIVATEENLIGHTEN AND SERVICE ADDICTS,300 EAST 175TH STREET,BRONX,10457,347-649-3209,7380,4/15/2015,  Permitted,2 YEARS - 5 YEARS,110,No,ACS Contracted Preschools,-73.904478,40.84648
PAL/WOCE HEAD START,POLICE ATHLETIC LEAGUE INC,280 LIVONIA AVENUE,BROOKLYN,11212,718-345-5219,5038,11/29/2014,  Permitted,2 YEARS - 5 YEARS,235,No,ACS Head Start,-73.907394,40.662455
PACCOR PRESCHOOL,AUNTY JEANS PLACEINC,118-17 GUY R BREWER BOULEVARD,QUEENS,11434,718-525-9620,6781,12/17/2014,  Permitted,2 YEARS - 5 YEARS,103,No,Private,-73.782124,40.683297
PAERDEGAT DAY SCHOOL PRE-SCHOOL / PAERDEGAT INFANT/TODDLER,FITMAR MANAGEMENT LLC,1500 PAERDEGAT AVENUE NORTH,BROOKLYN,11236,718-531-1111,5802 / 7329,3/25/2015 / 3/30/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,68,No,Private,-73.902475,40.626726
PAL  A  M SCHWARTZ  EARLY LEARN CENTER,POLICE ATHLETIC LEAGUE INC,454 PENNSYLVANIA AVE,BROOKLYN,11207,718-342-4724,8068,9/14/2015,  Permitted,2 YEARS - 5 YEARS,114,No,ACS Head Start,-73.894656,40.66595
