"OAKWOOD HEIGHTS COMMUNITY CHURCH NURSERY SCHOOL","345 GUYON AVE.",10306,718-351-0984,Permitted
"ODYSSEY HOUSE FAMILY CENTER","219 EAST 121 ST",10035,212-987-5193,Permitted
"ODYSSEY HOUSE FAMILY CENTER","219 EAST 121 ST",10035,212-987-5193,Permitted
"OHR OSHER AND YAFFA JEWISH CENTER","75-21 MAIN STREET",11367,718-850-2934,Permitted
"OLD FIRST NURSERY SCHOOL","729 CARROLL STREET",11215,347-460-6367,"Expired-In Renewal"
"OMEGA/PSI/PHI/FRAT/NY OMICRON2","123-10 143 STREET",11436,718-322-9671,Permitted
"ON OUR WAY LEARNING CENTER","264 BEACH 19 STREET",11691,718-868-2961,Permitted
"ONCE UPON A TIME","68-05 64TH PLACE",11385,347-529-6718,Permitted
"ONCE UPON ATIME,INC.","87-61 111 STREET",11418,718-846-9182,Permitted
"ONE WORLD PROJECT","1218 PROSPECT AVENUE",11218,718-407-6377,Permitted
"OPEN DOOR CHILD CARE CENTER","820 COLUMBUS AVENUE",10025,212-749-5572,"Expired-In Renewal"
"OPEN HOUSE NURSERY SCHOOL","318A WARREN STREET",11201,718-625-5252,Permitted
"OTSAR EARLY CHILDHOOD CENTER","2324 WEST 13TH STREET",11223,718-946-1413,Permitted
"OUR CHILDREN OUR FUTURE CHILD CARE CENTER INFANT/TODDLER","306 MILLER AVENUE",11207,718-385-6745,"Expired-In Renewal"
"OUR CHILDREN OUR FUTURE CHILD CARE CENTER PRESCHOOL","306 MILLER AVENUE",11207,718-385-6745,Permitted
"OUR CHILDREN&#39;S CENTER","55 JOHNSON ST.",11201,718-260-5192,Permitted
"OUR CHILDREN&#39;S CENTER - PRESCHOOL","300 JAY STREET",11201,718-260-5192,Permitted
"OUR CHILDREN-THE LEADERS OF TOMORROW","756  MYRTLE AVENUE",11206,718-643-8201,Permitted
"OUR KIDS PLACE COUNTRY DAY","137-25 BROOKVILLE BLVD",11422,516-805-4202,Permitted
"OUR LADY QUEEN OF MARTYRS  HEAD START/UPK","71-91 ARDEN STREET",10040,646-796-1398,Permitted
"OUR LITTLE ANGELS CORP","86-29 COMMONWEALTH BLVD",11426,718-347-7377,Permitted
"OUR P.L.A.C.E. SCHOOL","329 NORWAY AVENUE",10305,718-987-9400,Permitted
"OUR SAVIOUR LUTHERAN PRE-SCHOOL","90-04 175 STREET",11432,718-739-7452,Permitted
"OUR SAVIOUR LUTHERAN PRESCHOOL","64-33  WOODHAVEN BLVD",11374,718-897-4343,Permitted
"OUR SAVIOUR&#39;S LUTHERAN PRE-SCHOOL","414-420 80 STREET",11209,718-745-0020,Permitted
"P R O M E S A MULTICULTURAL D C  I I","300 EAST 175TH STREET",10457,347-649-3209,Permitted
"P.A.L./W.O.C.E. HEAD START","280 LIVONIA AVENUE",11212,718-345-5219,Permitted
"PACCOR PRESCHOOL","118-17 GUY R BREWER BOULEVARD",11434,718-525-9620,Permitted
"PADRE KENNEDY EARLY CHILDHOOD  DEVELOPMENT CENTER","243 SOUTH 2ND STREET",11211,718-388-3434,Permitted
"PAERDEGAT DAY SCHOOL (PRE-SCHOOL)","1500 PAERDEGAT AVENUE NORTH",11236,718-531-1111,Permitted
"PAERDEGAT INFANT/TODDLER","1500 PAERDEGAT AVENUE NORTH",11236,718-531-1111,Permitted
"PAL  A &amp; M SCHWARTZ  EARLY LEARN CENTER","454 PENNSYLVANIA AVE",11207,718-342-4724,Permitted
"PAL CAREY GARDENS DAY CARE CENTER","2964 WEST 23 STREET",11224,718-372-4044,Permitted
"PAL WESTERN QUEENS EARLY LEARNING CENTER","10-26 41 AVE",11101,718-784-2092,Permitted
"PAMELA C. TORRES DAY CARE CENTER","161 ST. ANN&#39;S AVENUE",10454,718-585-2540,Permitted
"PARADISE DAY CARE CENTER","528 EAST 95 STREET",11212,718-385-0571,Permitted
"PARENT PLUS OF ST. ALBANS","195-15 LINDEN BLVD.",11412,718-977-8555,Permitted
"PARK AVENUE CHRISTIAN CHURCH DAY SCHOOL","4 WEST 76TH STREET",10023,212-288-3247,Permitted
"PARK AVENUE METHODIST CHURCH DAY SCHOOL","106 EAST 86 STREET",10028,212-289-6997,Permitted
"PARK AVENUE SYNAGOGUE EARLY CHILDHOOD CENTER","50 EAST 87 STREET",10128,212-369-2600,Permitted
"PARK PLACE DAY CARE CENTER","963 PARK PLACE",11213,718-778-8558,Permitted
"PARK PLACE DAY CARE,INC.","738 NOSTRAND AVENUE",11216,347-627-3955,Permitted
"PARK PLACE DAYCARE","822-828 PARK PLACE",11216,347-627-3955,Permitted
"PARK SLOPE CHILD CARE COLLECTIVE","186 ST. JOHN&#39;S PLACE",11217,718-399-0397,Permitted
"PARK SLOPE SCHOOLHOUSE CHILD CARE CENTER , INC. INFANT/TODDLER","558  5TH AVENUE",11215,718-768-4873,Permitted
"PARK SLOPE SCHOOLHOUSE CHILD CARE CENTER, INC.","558  5TH AVENUE",11215,718-768-4873,Permitted
"PARK WEST MONTESSORI SCHOOL, INC.","435 CENTRAL PARK WEST",10025,212-678-6072,Permitted
"PARK WEST MONTESSORI SCHOOL,INC.","435 CENTRAL PARK WEST",10025,212-678-6072,"Expired-In Renewal"
"PARKER&#39;S PLACE","428 7TH AVENUE",11215,718-499-2080,Permitted
"PARKSIDE EARLY CHILDHOOD DEVELOPMENT CENTER","525 PARKSIDE AVENUE",11226,929-210-9200,Permitted
"PARKWAY PRESCHOOL","5566 KINGS HIGHWAY",11203,718-346-0369,Permitted
"PARSONS PRESCHOOL","231-10 HILLSIDE AVENUE",11427,718-464-5606,Permitted
"PARSONS PRESCHOOL","84-60 PARSONS BOULEVARD",11432,718-298-6161,Permitted
"PATRICIA CARBINE CHILDREN&#39;S CENTER","51 MADISON AVENUE",10010,212-576-3444,Permitted
"PATRICIA CARBINE CHILDREN&#39;S CENTER","51 MADISON AVENUE",10010,212-576-3444,Permitted
"PAUL T. MATSON HEAD START","1244 MANOR AVENUE",10472,718-328-8547,Permitted
"PAUL T. MATSON HEAD START # 1","1951 WASHINGTON AVENUE",10457,718-299-2112,Permitted
"PAUL T. MATSON HEAD START #5","1780 STORY AVENUE",10473,718-328-5470,"Expired-In Renewal"
"PB CHILDREN&#39;S ACACEMY","3506 CHURCH AVENUE",11203,718-941-1102,Permitted
"PB CHILDREN&#39;S ACADEMY - (PRE-SCHOOL)","3504 CHURCH AVENUE",11203,718-941-1102,Permitted
"PB CHILDREN&#39;S ACADEMY - I/T","3506 CHURCH AVENUE",11203,718-941-1102,Permitted
"PEACEFUL EXPLORERS","1113 PRESIDENT STREET",11225,718-483-8528,Permitted
"PEARTREE PRESCHOOL","132 WEST 112TH  STREET",10026,212-866-4105,Permitted
"PEE WEE FOLKS","12-45 CLINTONVILLE ST",11357,718-746-6107,Permitted
"PEOPLE&#39;S  DAY CARE CENTER","121 RIVERDALE AVENUE",11212,718-346-0089,"Expired-In Renewal"
"PERLA&#39;S DAYCARE CENTER","2167 CONEY ISLAND AVENUE",11223,718-336-1044,Permitted
"PERSONAL TOUCH EARLY CHILDHOOD CENTER","158-13 72 AVENUE",11365,718-380-7600,Permitted
"PFIZER  KIDS","235 EAST 42ND STREET",10017,212-733-5040,Permitted
"PFIZER  KIDS P/S","235 EAST 42 STREET",10017,212-733-5040,Permitted
"PHEBEANA PRE-SCHOOL, INC.","160 PARKSIDE AVENUE",11226,718-284-8147,Permitted
"PHILIP H. MICHAELS  CHILD DEVELOPMENT CENTER","629 COURTLANDT AVENUE",10451,718-665-9410,Permitted
"PHIPPS HEAD START","921 EAST 180 STREET",10460,718-364-2496,Permitted
"PHIPPS LAMBERT HEAD START","1005 EAST 179TH STREET",10460,718-842-3633,Permitted
"PHYL&#39;S ACADEMY","3520 TILDEN AVENUE",11203,718-469-9400,Permitted
"PICK WICK SCHOOL, INC./PICK WICK SCHOOL","151-15 85 DRIVE",11432,718-526-1340,Permitted
"PICKWICK SCHOOL, INC. INFANT/TODDLER","151-15 85 DRIVE",11432,718-526-1340,Permitted
"PINE STREET DAY CARE CENTER","374 PINE STREET",11208,718-235-1150,Permitted
"PINOCCHIO CHILDREN&#39;S PALACE","900 LENOX ROAD",11203,718-618-7330,Permitted
"PINOCCHIO CHILDREN&#39;S PALACE","900 LENOX ROAD",11203,718-618-7330,Permitted
"PLAY &amp; LEARN PRESCHOOL CENTER","66-06 70 ST",11379,718-894-0016,"Expired-In Renewal"
"PLAYMATES NURSERY","131-13 LIBERTY AVENUE",11419,718-845-4973,Permitted
"PLAYMATES NURSERY","131-15 LIBERTY AVENUE",11419,718-845-4973,Permitted
"PLAYMATES NURSERY INC","126-18 111 AVENUE",11420,718-738-8203,Permitted
"PLEASANT LEARN-N-PLAY CENTER, INC.","126-03 MERRICK BOULEVARD",11434,718-525-5272,Permitted
"PLYMOUTH CHURCH SCHOOL","75 HICKS STREET",11201,718-624-9385,Permitted
"POLSKIE PRZEDSZKOLE","4105 FORT HAMILTON PARKWAY",11219,718-633-9389,Permitted
"PONO LEARNING","2002 FIFTH AVENUE",10035,917-912-4323,Permitted
"PORT RICHMOND DAY NURSERY HEAD START","166 LOCKMAN AVENUE",10303,718-494-0400,Permitted
"POSITIVE BEGINNINGS # 1","71-25 MAIN STREET",11367,718-261-0211,Permitted
"POSITIVE BEGINNINGS, INC","72-52 METROPOLITAN AVENUE",11379,718-326-0055,Permitted
"PRACTICAL LEARNING CENTER","527 EASTERN PARKWAY",11216,718-773-5070,Permitted
"PRACTICAL LEARNING CENTER (P/S)","22-32 BUCKINGHAM ROAD",11226,718-282-4200,Permitted
"PRACTICAL LEARNING CENTER, INC.","1283 OCEAN AVENUE",11230,718-434-5583,Permitted
"PRE SCHOOL OF AMERICA","112-33 QUEENS BLVD",11375,718-261-2522,"Expired-In Renewal"
"PRE SCHOOL OF AMERICA","63-47 BOOTH STREET",11374,718-896-8108,Permitted
"PRE-SCHOOL MINDS  DAY CARE CENTER","3316 CHURCH AVENUE",11203,718-284-9392,Permitted
"PRE-SCHOOL MINDS DAY CARE CENTER","3318 CHURCH AVENUE",11203,718-284-9392,Permitted
"PRE-SCHOOL OF AMERICA,LLC","1501 LEXINGTON AVE",10029,212-987-3700,"Expired-In Renewal"
"PRECIOUS CHILDREN DAY CARE CENTER  INC#2","202-13 JAMAICA AVENUE",11423,718-479-2127,Permitted
"PRECIOUS CHILDREN DAY CARE CENTER INC.","202-11 JAMAICA AVENUE",11423,718-479-2127,Permitted
"PRECIOUS EARLY CHILDHOOD ACADEMY","9624 KINGS HIGHWAY",11212,718-495-2269,Permitted
"PRECIOUS GIFT DAY CARE, INC.","317 ALBANY AVENUE",11213,718-773-7311,Permitted
"PRECIOUS MEMORIES DAY CARE, INC.","3124 CHURCH AVENUE",11226,718-287-0037,Permitted
"PRECIOUS MOMENTS NURSERY &amp; PRE-K","61-28 GRAND AVENUE",11378,718-416-1624,Permitted
"PRECIOUS MOMENTS NURSERY SCHOOL  &amp; PRE-K","61-28 GRAND AVENUE",11378,718-416-1624,"Expired-In Renewal"
"PRECIOUS MOMENTS NURSERY SCHOOL &amp; DAY CARE CENTER INC.","11-02 CLINTONVILLE STREET",11357,718-767-6655,Permitted
"PRECIOUS MOMENTS NURSERY SCHOOL&amp;D.C.,INC.","11-02 CLINTONVILLE STREET",11357,718-767-6655,"Expired-In Renewal"
PRESCHOOL,"443 TARGEE STREET",10304,718-727-2724,Permitted
"PRESCHOOL OF AMERICA","101 WEST END AVENUE",10069,212-362-0135,Permitted
"PRESCHOOL OF AMERICA","1180-90 PARK AVENUE",10128,212-410-1100,Permitted
"PRESCHOOL OF AMERICA","1180-90 PARK AVENUE",10128,212-410-1100,Permitted
"PRESCHOOL OF AMERICA","1501 LEXINGTON AVE",10029,212-987-3700,"Expired-In Renewal"
"PRESCHOOL OF AMERICA","186-01 73RD  AVENUE",11366,718-380-2066,Permitted
"PRESCHOOL OF AMERICA","186-01 73RD  AVENUE",11366,718-380-2866,Permitted
"PRESCHOOL OF AMERICA","2109 BROADWAY",10023,212-877-1388,Permitted
"PRESCHOOL OF AMERICA","2109 BROADWAY",10023,212-877-1388,Permitted
"PRESCHOOL OF AMERICA","25 TUDOR CITY PLACE",10017,212-681-4671,Permitted
"PRESCHOOL OF AMERICA","345 WEST 42ND STREET",10036,212-262-4545,"Expired-In Renewal"
"PRESCHOOL OF AMERICA","382 BALTIC  STREET",11201,718-855-2889,Permitted
"PRESCHOOL OF AMERICA","39 ELDRIDGE STREET",10002,212-925-0998,Permitted
"PRESCHOOL OF AMERICA","42-31 COLDEN STREET",11355,718-762-1232,Permitted
"PRESCHOOL OF AMERICA","44-46 MARKET STREET",10002,212-346-9868,"Expired-In Renewal"
"PRESCHOOL OF AMERICA","600 6TH AVENUE",10011,212-255-6911,"Expired-In Renewal"
"PRESCHOOL OF AMERICA","600 6TH AVENUE",10011,212-255-6911,"Expired-In Renewal"
"PRESCHOOL OF AMERICA","63-47 BOOTH STREET",11374,718-896-8108,Permitted
"PRESCHOOL OF AMERICA","83-04 BROADWAY",11373,718-458-9656,Permitted
"PRESCHOOL OF AMERICA","83-38 CORNISH AVE",11373,718-458-9656,"Expired-In Renewal"
"PRESCHOOL OF AMERICA","83-38 CORNISH AVENUE",11373,718-458-9656,Permitted
"PRESCHOOL OF AMERICA","859 60TH  STREET",11220,718-686-8335,Permitted
"PRESCHOOL OF AMERICA","859 60TH  STREET",11220,718-686-8335,Permitted
"PRESCHOOL OF AMERICA  I/T","101 WEST END AVENUE",10069,212-362-0135,Permitted
"PRESCHOOL OF AMERICA  INFANT/ TODDLER","382 BALTIC  STREET",11201,718-855-2889,Permitted
"PRESCHOOL OF AMERICA (USA), INC.","44-46 MARKET STREET",10002,212-346-9868,Permitted
"PRESCHOOL OF AMERICA ,LLC (INFANT PROGRAM)","25 TUDOR CITY PLACE",10017,212-681-4671,Permitted
"PRESCHOOL OF AMERICA INFANT/TODDLER","112-33 QUEENS BLVD",11375,718-261-2522,"Expired-In Renewal"
"PRESCHOOL OF AMERICA,LLC","345 WEST 42ND STREET",10036,212-262-4545,Permitted
"PRESCHOOL OF THE ARTS @ COOPER SQUARE","41 COOPER SQUARE",10003,917-701-4925,Permitted
"PRESCHOOL OF THE ARTS ANNEX","121 WEST 19TH STREET",10011,212-229-9075,Permitted
"PRESCHOOL R&#39; US","150-15 41ST AVENUE",11354,718-888-1958,Permitted
"PRESCHOOL R&#39; US II","59-25 KISSENA BLVD.",11355,718-888-9878,Permitted
"PRINCE HALL COLONIAL PARK DAY CARE CENTER","159-30 HARLEM RIVER DRIVE",10039,212-281-1444,Permitted
"PROJECT SOCIAL CARE HEAD START","1876 50TH STREET",11204,718-871-3100,Permitted
"PROJECT SOCIAL CARE HEAD START","382 WILLOUGHBY AVENUE",11205,718-871-3100,Permitted
"PROJECT SOCIAL CARE HEAD START","5202 13 AVENUE",11219,718-436-6868,Permitted
"PROJECT SOCIAL CARE HEADSTART","80 SKILLMAN STREET",11205,718-599-2900,Permitted
"PROMISE WORLD DAY CARE,INC.","1968 OCEAN AVENUE",11230,718-743-2828,Permitted
"PROSPECT FAMILY INN","730 KELLY STREET",10455,718-617-6100,Permitted
"PROSPECT KIDS ACADEMY #2","532 ST. JOHNS PLACE",11238,718-638-9300,"Expired-In Renewal"
"PROSPECT KIDS ACADEMY, INC.","341 PROSPECT AVENUE",11215,718-788-7727,Permitted
"PROVIDENCE REST CHILD DAY CARE CENTER ,INC.","3310 CAMPBELL DRIVE",10465,718-823-3588,Permitted
PS,"1725  YORK AVENUE",10128,212-774-8000,Permitted
"PUERTO RICAN FAMILY INSTITUTE BROOKLYN HEAD START","185 MARCY AVENUE",11211,718-388-6060,Permitted
"PURPLE CIRCLE DAY CARE CENTER INC,","251 WEST 100 STREET",10025,212-866-9193,Permitted
"PUSTEBLUME GERMAN LANGUAGE PRESCHOOLS AND AFTER-SCHOOL PROGAMS","244 WEST 14TH STREET",10011,212-206-1137,Permitted
"QHC DAYCARE CENTER","43-29 162ND STREET",11358,718-939-3606,Permitted
QSAC,"245-37 60 AVENUE",11362,718-728-8476,Permitted
"QUALITY OF LIFE ACADEMY DAY CARE - INFANT/TODDLER","762 41ST STREET",11232,718-437-7247,Permitted
"QUALITY OF LIFE ACADEMY DAY CARE - PRESCHOOL","762 41ST STREET",11232,718-437-7247,Permitted
"QUEENS CENTER FOR PROGRESS","82-25 164 STREET",11432,718-374-0002,Permitted
"QUEENSBRIDGE EARLY CHILDHOOD DEVELOPMENT CENTER","38-11 27TH STREET",11101,718-937-7640,Permitted
"QUEENSVIEW NURSERY SCHOOL AND KINDERGARTEN","21-36 33 ROAD",11106,718-728-4164,Permitted
"QUICK START D.C.C. INC.","118-46 RIVERTON STREET",11412,718-978-0800,Permitted
"QUICK START D.C.C.,INC.","126-22 150 STREET",11436,718-659-6928,Permitted
"RAINBOW CHILD DEVELOPMENT","133-20 AVERY    AVENUE",11355,718-496-5513,Permitted
"RAINBOW CHILD DEVELOPMENT CENTER","133-20 AVERY    AVENUE",11355,718-658-3030,Permitted
"RAINBOW CHILD DEVELOPMENT CENTER","77-42 164 STREET",11366,718-969-1900,Permitted
"RAINBOW CHILD DEVELOPMENT CENTER -PRESCHOOL","133-20 AVERY    AVENUE",11355,718-658-3030,Permitted
"RAINBOW CHILD DEVELOPMENT CENTER, INC.","77-42 164 STREET",11366,718-969-1900,Permitted
"RAINBOW CHRISTIAN PRESCHOOL AND KINDERGARTEN","72-01 43 AVENUE",11377,718-335-3361,Permitted
"RAINBOW KIDDIE ACADEMY I","880 THIERIOT AVENUE",10473,718-620-6565,Permitted
"RAINBOW MONTESSORI ACADEMY","816 CLARENCE AVE",10465,347-810-8744,Permitted
"RAINBOW MONTESSORI ACADEMY","816 CLARENCE AVE",10465,347-810-8744,Permitted
"RAINBOW PRE-SCHOOL","3844 FLATLANDS AVENUE",11234,718-377-2918,Permitted
"RAINBOW PRE-SCHOOL (#1)","3846 FLATLANDS AVENUE",11234,718-377-2918,Permitted
"RAINBOW RHYMES LEARNING CENTER","4041 BRUNER AVENUE",10466,718-882-2388,Permitted
"RAINBOW RHYMES LEARNING CENTER","4041 BRUNER AVENUE",10466,718-882-2388,Permitted
"RAINBOWLAND NURSERY SCHOOL","33-11 77 STREET",11372,718-803-1728,Permitted
"RAINBOWLAND NURSERY SCHOOL","33-11 77 STREET",11372,718-803-1728,Permitted
"RAINBOWLAND NURSERY SCHOOL","39-60 54 STREET",11377,718-899-7590,Permitted
"RAINBOWLAND NURSERY SCHOOL","39-60 54TH STREET",11377,718-899-7590,Permitted
"RALPH HIRSCHKORN CHILD CARE CENTER","310 BEACH 20 STREET",11691,718-327-1141,Permitted
"RAVEN LEARNING CENTER, INC. INF/TODDLER","1102 EAST 92ND STREET",11236,718-927-2316,Permitted
"REACH FOR THE STARS ACADEMY, INC.","1200 DEAN STREET",11216,718-773-4600,Permitted
"READY SET LEARN","830 FOX STREET",10459,718-484-8210,Permitted
"READY SET LEARN CHILD CARE","9010 AVENUE A",11236,718-552-2556,Permitted
"READY, SET, GROW!","136-16 31 ROAD",11354,718-888-7871,Permitted
"READY, SET, GROW!","136-16 31 ROAD",11354,718-888-7871,Permitted
"RECREATION ROOMS AND SETTLEMENT STARRET EARLY LEARNING","125 SCHROEDERS AVENUE",11239,718-642-8724,Permitted
"RED APPLE CHILD DEVELOPMENT CENTER","133-32 41 ROAD",11355,718-939-8805,Permitted
"RED APPLE CHILD DEVELOPMENT CENTER","25 MARKET STREET",10002,212-577-2710,Permitted
"RED APPLE CHILD DEVELOPMENT CENTER","25 MARKET STREET",10002,212-577-2710,Permitted
"RED APPLE DEVELOPMENT CENTER","42-31 COLDEN STREET",11355,718-762-1232,"Expired-In Renewal"
"RED BALLOON DAY CARE CENTER","560 RIVERSIDE DRIVE",10027,212-663-9006,Permitted
"RED FISH BLUE FISH INT&#39;L PRESCHOOL AND EARLY LEARNING CENTER, CORP.","188-12 73 AVENUE",11366,718-464-6131,Permitted
"RED HAT DAY CARE CENTER","1317 EAST 15TH STREET",11230,718-336-1480,Permitted
"RED HOOK PLAYGROUP","295 COLUMBIA ST",11231,718-797-4186,Permitted
"REDEEMER LUTHERAN NURSERY SCHOOL","92-10 217 STREET",11428,718-465-3252,Permitted
"REDEEMER ST. JOHN&#39;S NURSERY SCHOOL","939 83 STREET",11228,718-833-7700,Permitted
"REGENT SCHOOL","719 EAST 216 STREET",10467,718-653-2900,Permitted
"REGO PARK DAY SCHOOL","63-44 WETHEROLE STREET",11374,718-897-0693,Permitted
"REGO PARK DAYSCHOOL # 1","63-44 WETHEROLE STREET",11374,718-897-0693,Permitted
"RENA DAY CARE INC.","639 EDGECOMBE AVENUE",10032,212-795-4444,"Expired-In Renewal"
"RENAISSANCE VILLAGE","220 CABRINI BOULEVARD",10033,212-928-7855,Permitted
"RENANIM  AT  RIVERDALE   I/T","2975 INDEPENDENCE AVENUE",10463,718-601-1300,Permitted
"RENANIM  MANHATTAN, INC.","336 EAST 61 STREET",10065,212-750-2266,Permitted
"RENANIM ACADEMY PRESCHOOL","141-29 84 DRIVE",11435,917-750-2131,Permitted
"RESURRECTION EPISCOPAL DAY SCHOOL","119 EAST 74 STREET",10021,212-535-9666,"Expired-In Renewal"
"RHINELANDER CHILDREN&#39;S AID SOCEITY","350 EAST 88 STREET",10128,212-876-0500,Permitted
"RICHMOND EARLY LEARN CENTER","159 BROADWAY",10310,917-426-0300,Permitted
"RICHMOND HILL CHILDREN&#39;S CENTER","501 RICHMOND HILL ROAD",10314,718-494-7422,Permitted
"RICHMOND HILL DAY CARE","115-24 MYRTLE AVENUE",11418,718-441-8191,Permitted
"RICHMOND HILL DAY CARE","115-24A MYRTLE AVENUE",11418,718-441-8191,Permitted
"RIDGEWOOD PRE-SCHOOL CENTER","59-14 70 AVENUE",11385,718-456-1075,Permitted
"RIDGEWOOD YMCA CHILD CARE CENTER","69-02 64 STREET",11385,212-912-2180,Permitted
"RING AROUND THE ROSIE PRESCHOOL","7104 13 AVENUE",11228,718-492-7464,Permitted
"RING AROUND THE ROSIE PRESCHOOL  II","7106 13TH AVENUE",11228,718-492-7464,Permitted
"RISE &amp; SHINE LEARNING CENTER","512 ROCKAWAY AVENUE",11212,917-691-0901,Permitted
"RISE &amp; SHINE OF FOREST HILLS","68-38 YELLOWSTONE BLVD.",11375,347-949-4296,Permitted
"RITA GOLD EARLY CHILDHOOD CENTER","525  WEST 120TH STREET BOX 98",10027,212-678-3013,Permitted
"RITA GOLD EARLY CHILDHOOD CENTER","525 WEST 120 STREET",10027,212-678-3013,Permitted
"RIVENDELL SCHOOL","277 3RD AVENUE",11215,718-499-5667,Permitted
"RIVER PARK NURSERY SCHOOL AND KINDERGARTEN","711 AMSTERDAM AVENUE",10025,212-663-1205,Permitted
"RIVER SCHOOL - WESTSIDE (INFANT/ TODDLER)","75 WEST END AVENUE",10023,212-707-8300,Permitted
"RIVER SCHOOL-WESTSIDE P/S","75 WEST END AVENUE",10023,212-707-8300,Permitted
"RIVERALE NURSERY SCHOOL AND FAMILY CENTER","3816 WALDO AVENUE",10463,718-884-3950,Permitted
"RIVERDALE  Y  EARLY CHILDHOOD CENTER","5625 ARLINGTON AVENUE",10471,718-548-8200,Permitted
"RIVERDALE COMMUNITY SCHOOL","25 KNOLLS CRESCENT",10463,718-543-0050,"Expired-In Renewal"
"RIVERDALE COUNTRY SCHOOL INFANT TODDLER CENTER","5250 FIELDSTON ROAD",10471,718-519-2761,"Expired-In Renewal"
"RIVERDALE COUNTRY SCHOOL INFANT TODDLER CENTER","5250 FIELDSTON ROAD",10471,718-549-8810,Permitted
"RIVERDALE MONTESSORI SCHOOL","5705 MOSHOLU AVE",10471,718-543-4884,Permitted
"RIVERDALE NEIGHBORHOOD HOUSE","5555 MOSHOLU AVENUE",10471,718-549-8100,Permitted
"RIVERDALE NEIGHBORHOOD HOUSE INC.","5521 MOSHOLU AVENUE",10471,718-549-8100,Permitted
"RIVERDALE PRESBYTERIAN CHURCH NURSERY SCHOOL","4765 HENRY HUDSON PARKWAY",10471,718-548-8260,Permitted
"RIVERDALE TEMPLE NURSERY SCHOOL","4545 INDEPENDENCE AVENUE",10471,718-796-0335,Permitted
"RIVERSIDE MONTESSORI SCHOOL","202 RIVERSIDE DRIVE",10025,212-665-1600,Permitted
"RIVERSIDE MONTESSORI SCHOOL","202 RIVERSIDE DRIVE",10025,212-665-1600,Permitted
"RM PREP, LLC","75-77 READE STREET",10007,212-513-7735,Permitted
"ROBERTA BRIGHT EARLY LEARNING CENTER","3001 WEST 37 STREET",11224,718-266-5333,Permitted
"ROCHDALE VILLAGE KINDERGARTEN","170-10 130 AVENUE",11434,718-723-2224,Permitted
"ROCHDALE VILLAGE NURSERY SCHOOL","170-30 130 AVENUE",11434,718-723-2224,Permitted
"ROCHDALE VILLAGE PRE-SCHOOL","170-20 130 AVENUE",11434,718-723-2224,Permitted
"ROCKAWAY CHILD CARE CENTER","14-66 BEACH CHANNEL DRIVE",11691,718-327-1384,Permitted
"RODI DAYCARE CENTER","3560 NETHERLAND AVENUE",10463,718-601-0406,Permitted
"ROGERS&#39; DAY CARE","775 ROGERS AVENUE",11226,718-703-4312,Permitted
"ROOSEVELT ISLAND DAY NURSERY","4 RIVER ROAD",10044,212-593-0750,"Expired-In Renewal"
"ROOSEVELT ISLAND DAY NURSERY","405 MAIN STREET",10044,212-593-0750,Permitted
"ROOSEVELT ISLAND DAY NURSERY","405 MAIN STREET",10044,212-935-3747,Permitted
"RORY&#39;S ROOM  PRESCHOOL","3001 FORT HAMILTON PARKWAY",11218,718-435-4950,Permitted
"ROUND THE CLOCK NURSERY","301 WEST 130 STREET",10027,212-694-0615,Permitted
"ROUND THE CLOCK NURSERY, INC","2380 MARION AVENUE",10458,718-329-6023,Permitted
"ROUND THE CLOCK NURSERY, INC","3333 Broadway",10031,212-234-1870,Permitted
"ROUND THE CLOCK NURSERY, INC.","301B WEST 130 STREET",10027,212-694-0615,Permitted
"SACRED HEART DAY CARE CENTER INC","1069 NOSTRAND AVENUE",11225,718-221-5500,Permitted
"SACRED HEART HEAD START","95 WEST 168TH STREET",10452,718-293-2006,Permitted
"SAINT ALBANS MONTESSORI DAY CARE CENTER INC.","118-49 MONTAUK STREET",11412,718-341-5945,Permitted
"SAINT CLARE EARLY CHILDHOOD PROGRAM","150 NELSON AVENUE",10308,718-967-0990,Permitted
"SAINTILUS DAY CARE CENTER","951 EAST 84TH STREET",11236,718-209-1347,Permitted
"SALANTER AKIBA RIVERDALE ACADEMY (SAR ACADEMY)","655 WEST 254TH STREET",10471,718-548-1717,Permitted
"SAMUEL FIELD Y - CHILD CARE CENTER","58-20 LITTLE NECK PARKWAY",11362,718-225-6750,Permitted
"SAMUEL FIELD Y-BAY TERRACE PRESCHOOL CENTER","212-00 23 AVENUE",11360,718-423-6111,Permitted
"SANDRA&#39;S SUNFLOWER CHILD CARE, INC.","90-16 SUTPHIN BLVD.",11435,347-454-9079,Permitted
"SARATOGA DAY CARE  (P.S.)","1797 PARK PLACE (406 SARATOGA AVENUE ENTRANCE)",11233,347-955-4145,Permitted
"SARATOGA DAY CARE, INFANT/TODDLER PROGRAM","1797 PARK PLACE (406 SARATOGA AVENUE ENTRANCE)",11233,347-955-4145,Permitted
"SCAN  LAGUARDIA  HOUSE NURSERY","414 EAST 105TH STREET",10029,212-722-7441,"Expired-In Renewal"
"SCO FAMILY OF SERVICES-MORRIS KOPPLEMAN EARLY CHILDHOOD EDUCATION CENTER","774 SARATOGA AVENUE",11212,718-345-6666,Permitted
"SCO FAMILY OF SERVICES-SHIRLEY CHISHOLM EARLY CHILDHOOD EDUCATION CENTER","69 SARATOGA AVENUE",11233,718-443-4100,Permitted
